iter_idx,layer_idx,n_kernels,kernel_sum_us,walltime_us,overlap_us
87,40,16,226.3,180.9,45.4
87,41,16,228.5,190.1,38.4
87,42,16,257.5,210.7,46.8
87,43,16,254.0,215.8,38.2
87,44,16,236.0,198.1,37.9
87,45,17,273.5,235.5,38.0
87,46,16,239.7,203.0,36.7
87,47,16,245.8,206.9,38.9
87,48,17,274.9,233.5,41.4
87,49,16,227.5,184.3,43.2
87,50,16,229.1,191.1,38.0
88,0,16,243.6,205.0,38.7
88,1,16,264.0,219.6,44.4
88,2,16,261.7,216.8,44.9
88,3,16,240.6,201.5,39.1
88,4,16,243.6,197.8,45.9
88,5,16,237.1,193.2,43.9
88,6,16,249.5,206.2,43.2
88,7,16,249.1,209.3,39.7
88,8,16,215.4,176.6,38.8
88,9,16,239.3,200.9,38.4
88,10,16,265.2,222.0,43.3
88,11,16,214.8,176.3,38.5
88,12,16,219.3,183.0,36.3
88,13,17,256.7,211.0,45.7
88,14,16,253.6,205.4,48.3
88,15,16,234.4,196.2,38.2
88,16,16,243.7,201.2,42.5
88,17,16,251.9,214.4,37.5
88,18,17,281.6,239.4,42.2
88,19,17,266.4,220.9,45.5
88,20,16,222.5,185.3,37.1
88,21,16,231.2,187.0,44.2
88,22,16,218.3,182.8,35.4
88,23,16,241.7,205.1,36.6
88,24,17,254.6,212.9,41.6
88,25,16,238.5,196.7,41.7
88,26,17,274.0,229.8,44.3
88,27,16,246.7,209.0,37.7
88,28,16,225.0,186.7,38.3
88,29,16,242.7,197.2,45.5
88,30,16,238.7,200.9,37.8
88,31,16,210.7,165.4,45.2
88,32,16,221.1,182.4,38.7
88,33,17,260.2,223.4,36.8
88,34,17,263.0,223.6,39.4
88,35,16,280.6,235.6,44.9
88,36,16,240.7,202.5,38.2
88,37,16,227.4,190.9,36.5
88,38,17,269.3,226.7,42.7
88,39,16,256.0,213.6,42.4
88,40,17,254.8,218.5,36.4
88,41,16,243.9,205.2,38.7
88,42,16,230.3,192.3,38.0
88,43,16,223.3,186.5,36.8
88,44,16,261.3,223.0,38.3
88,45,17,264.8,225.3,39.5
88,46,16,233.5,197.1,36.4
88,47,16,252.8,207.3,45.4
88,48,16,230.0,187.2,42.8
88,49,16,238.0,201.5,36.4
88,50,16,225.1,179.9,45.2
89,0,17,269.4,232.8,36.5
89,1,16,244.5,208.7,35.8
89,2,16,251.0,205.9,45.2
89,3,16,226.0,187.7,38.4
89,4,16,229.6,185.0,44.6
89,5,16,255.5,211.6,43.9
89,6,16,268.5,221.8,46.7
89,7,17,256.3,219.3,37.0
89,8,16,232.8,195.9,36.9
89,9,16,225.9,185.8,40.1
89,10,16,241.6,203.6,37.9
89,11,16,224.7,187.7,37.0
89,12,17,261.0,224.7,36.2
89,13,16,241.2,204.4,36.8
89,14,16,267.0,228.7,38.4
89,15,16,252.6,211.9,40.8
89,16,17,269.0,230.5,38.5
89,17,16,257.5,211.2,46.3
89,18,16,236.0,199.5,36.5
89,19,17,265.4,227.7,37.7
89,20,16,229.5,190.8,38.6
89,21,16,250.2,212.1,38.1
89,22,17,258.0,215.2,42.8
89,23,16,240.9,205.4,35.5
89,24,16,228.3,183.9,44.4
89,25,16,241.4,204.6,36.8
89,26,16,231.4,188.7,42.7
89,27,16,245.0,209.2,35.8
89,28,16,231.2,194.0,37.2
89,29,16,245.0,207.5,37.4
89,30,16,271.1,223.8,47.3
89,31,16,214.2,170.3,44.0
89,32,16,232.8,194.9,37.8
89,33,16,272.4,235.1,37.3
89,34,17,269.6,230.3,39.3
89,35,17,265.8,227.2,38.6
89,36,17,278.7,233.8,44.9
89,37,16,261.0,215.3,45.8
89,38,16,256.1,218.9,37.2
89,39,17,297.3,257.8,39.5
89,40,16,235.1,190.0,45.1
89,41,16,244.6,206.5,38.1
89,42,17,267.0,227.0,40.0
89,43,16,239.2,192.0,47.2
89,44,16,260.3,214.8,45.5
89,45,17,257.9,216.6,41.2
89,46,16,248.3,212.1,36.2
89,47,16,259.2,219.1,40.1
89,48,16,215.4,176.7,38.7
89,49,16,231.7,195.2,36.4
89,50,16,215.8,172.2,43.6
90,0,16,241.4,202.9,38.5
90,1,16,240.9,202.2,38.7
90,2,16,259.2,215.7,43.5
90,3,16,240.8,202.7,38.2
90,4,16,224.5,186.3,38.2
90,5,16,242.1,205.1,37.0
90,6,16,237.4,198.7,38.8
90,7,16,251.8,214.4,37.3
90,8,16,253.4,214.9,38.5
90,9,16,230.4,184.7,45.7
90,10,16,241.1,194.0,47.1
90,11,17,246.0,207.8,38.1
90,12,16,246.8,202.4,44.4
90,13,16,240.2,200.9,39.3
90,14,16,250.8,212.5,38.3
90,15,16,249.6,209.1,40.5
90,16,16,231.5,193.2,38.2
90,17,17,273.9,235.9,37.9
90,18,16,252.4,215.2,37.2
90,19,17,270.4,232.9,37.5
90,20,17,259.5,214.7,44.8
90,21,17,260.6,224.5,36.1
90,22,16,258.8,213.0,45.8
90,23,16,246.6,206.1,40.4
90,24,16,262.0,224.2,37.8
90,25,16,245.1,197.9,47.2
90,26,16,250.2,205.4,44.8
90,27,16,225.5,181.6,43.9
90,28,16,260.5,218.6,41.9
90,29,17,264.5,223.7,40.8
90,30,16,255.1,209.8,45.2
90,31,17,277.5,239.1,38.5
90,32,16,226.1,187.9,38.2
90,33,17,251.6,213.3,38.4
90,34,16,256.7,218.6,38.2
90,35,16,237.9,188.1,49.8
90,36,16,244.6,208.3,36.3
90,37,16,251.6,214.3,37.3
90,38,16,260.0,212.4,47.7
90,39,16,237.2,199.0,38.2
90,40,16,255.9,211.6,44.3
90,41,16,234.8,187.7,47.2
90,42,17,263.4,220.8,42.6
90,43,16,221.4,179.8,41.6
90,44,16,243.1,204.2,39.0
90,45,16,270.1,231.9,38.2
90,46,16,255.7,216.3,39.4
90,47,17,260.9,223.6,37.3
90,48,16,243.1,204.9,38.2
90,49,17,273.8,237.0,36.8
90,50,16,239.8,203.8,36.0
91,0,16,236.4,199.2,37.2
91,1,16,249.2,211.7,37.5
91,2,16,255.4,217.9,37.6
91,3,16,218.9,173.6,45.3
91,4,16,239.6,196.7,42.9
91,5,16,268.9,228.9,40.0
91,6,17,266.1,222.8,43.4
91,7,16,253.5,209.6,43.9
91,8,16,230.1,193.8,36.4
91,9,16,238.2,194.9,43.3
91,10,16,257.9,208.7,49.2
91,11,16,236.1,198.0,38.0
91,12,16,243.1,205.8,37.2
91,13,17,265.1,219.6,45.5
91,14,16,264.5,226.4,38.1
91,15,16,243.4,199.3,44.1
91,16,16,233.7,189.4,44.3
91,17,16,244.5,207.9,36.6
91,18,16,249.3,212.8,36.6
91,19,17,271.6,232.3,39.4
91,20,17,271.1,227.7,43.4
91,21,16,231.5,193.1,38.3
91,22,16,232.4,194.8,37.6
91,23,17,250.4,213.0,37.5
91,24,16,269.2,224.7,44.6
91,25,16,258.9,214.2,44.7
91,26,16,222.7,180.0,42.7
91,27,16,247.4,210.5,36.9
91,28,16,211.2,173.1,38.2
91,29,16,241.0,204.3,36.6
91,30,16,228.6,192.2,36.4
91,31,16,246.4,202.0,44.4
91,32,16,249.2,209.2,40.0
91,33,16,254.8,217.6,37.2
91,34,16,243.1,206.7,36.4
91,35,17,275.6,229.4,46.3
91,36,17,278.0,234.6,43.4
91,37,16,249.9,213.8,36.1
91,38,17,287.4,250.4,37.0
91,39,16,266.5,219.9,46.6
91,40,16,231.9,194.3,37.6
91,41,16,246.6,207.5,39.0
91,42,16,249.6,212.1,37.5
91,43,16,235.4,198.4,37.0
91,44,16,259.0,214.8,44.3
91,45,17,275.3,237.2,38.1
91,46,17,255.5,217.2,38.2
91,47,16,273.4,226.5,46.9
91,48,16,228.4,189.7,38.8
91,49,16,239.5,201.6,37.9
91,50,16,206.1,162.4,43.8
92,0,16,251.0,213.5,37.5
92,1,16,260.7,215.5,45.2
92,2,16,256.5,207.2,49.4
92,3,16,234.2,197.1,37.1
92,4,16,228.1,185.3,42.8
92,5,16,236.2,192.3,43.9
92,6,16,238.6,194.1,44.5
92,7,16,257.1,218.8,38.3
92,8,16,258.4,218.3,40.1
92,9,16,245.2,199.2,46.0
92,10,16,229.3,192.2,37.2
92,11,16,235.9,199.1,36.8
92,12,16,238.4,201.5,36.9
92,13,17,267.4,229.1,38.3
92,14,16,257.7,211.3,46.4
92,15,16,277.1,228.5,48.6
92,16,16,236.3,197.4,38.8
92,17,16,225.4,187.6,37.8
92,18,16,243.1,206.6,36.5
92,19,17,267.7,231.2,36.6
92,20,17,258.8,213.9,45.0
92,21,17,262.5,219.1,43.4
92,22,17,266.0,227.6,38.5
92,23,16,244.0,205.3,38.7
92,24,16,246.4,210.1,36.3
92,25,16,240.0,198.0,42.0
92,26,17,256.2,219.0,37.1
92,27,16,218.5,181.3,37.1
92,28,16,266.3,222.2,44.1
92,29,16,240.4,201.3,39.1
92,30,16,264.8,219.2,45.6
92,31,16,254.2,209.3,45.0
92,32,16,242.3,205.3,37.1
92,33,17,252.6,215.2,37.3
92,34,16,246.5,208.8,37.7
92,35,16,210.5,169.3,41.2
92,36,16,260.0,214.2,45.8
92,37,17,264.9,229.6,35.4
92,38,16,245.6,207.7,37.9
92,39,17,293.9,247.9,46.0
92,40,16,241.4,204.6,36.8
92,41,16,221.9,184.1,37.8
92,42,16,240.2,200.5,39.6
92,43,16,257.0,219.4,37.6
92,44,16,212.7,175.9,36.8
92,45,16,259.1,219.3,39.8
92,46,17,268.8,219.6,49.1
92,47,17,267.1,230.5,36.6
92,48,16,244.8,207.6,37.2
92,49,16,224.4,184.4,39.9
92,50,16,248.3,211.9,36.3
93,0,16,264.8,218.4,46.4
93,1,16,253.2,208.0,45.2
93,2,16,246.8,210.7,36.2
93,3,17,278.8,236.5,42.3
93,4,16,227.0,189.2,37.9
93,5,16,234.7,191.2,43.5
93,6,17,277.0,240.2,36.9
93,7,16,259.9,211.2,48.6
93,8,17,270.7,231.4,39.3
93,9,16,232.9,194.2,38.7
93,10,16,204.3,164.1,40.2
93,11,16,242.1,198.0,44.1
93,12,16,227.5,183.9,43.6
93,13,17,255.3,217.8,37.6
93,14,16,263.4,224.8,38.6
93,15,16,268.0,221.8,46.3
93,16,16,265.7,218.6,47.1
93,17,17,269.0,224.3,44.7
93,18,16,250.7,213.5,37.2
93,19,16,271.0,232.3,38.8
93,20,17,274.6,230.7,44.0
93,21,16,235.9,188.2,47.7
93,22,17,259.9,222.8,37.2
93,23,17,250.1,213.2,36.9
93,24,17,269.0,232.4,36.5
93,25,16,250.8,210.0,40.8
93,26,16,278.5,237.1,41.3
93,27,16,238.0,194.1,43.8
93,28,16,241.4,203.3,38.1
93,29,16,235.5,193.5,42.0
93,30,16,252.2,205.4,46.8
93,31,16,240.7,204.8,35.9
93,32,16,218.5,180.2,38.3
93,33,17,258.7,220.7,38.0
93,34,16,264.4,220.3,44.2
93,35,17,254.2,215.2,39.0
93,36,16,238.3,193.4,44.9
93,37,17,273.4,236.4,37.1
93,38,16,253.8,207.1,46.7
93,39,16,254.1,210.9,43.3
93,40,16,244.3,206.9,37.4
93,41,16,231.0,193.9,37.2
93,42,16,246.8,200.8,46.0
93,43,16,257.5,220.6,36.9
93,44,16,240.8,201.8,39.0
93,45,17,275.6,230.1,45.6
93,46,17,265.3,225.3,40.1
93,47,16,242.9,205.7,37.2
93,48,16,232.9,194.7,38.2
93,49,16,266.2,219.9,46.3
93,50,16,240.2,195.9,44.3
94,0,16,267.7,231.2,36.5
94,1,17,274.6,228.3,46.3
94,2,16,216.1,172.2,43.8
94,3,17,249.6,205.0,44.6
94,4,16,246.9,210.8,36.1
94,5,16,240.9,202.5,38.4
94,6,16,242.8,199.3,43.5
94,7,16,219.1,174.3,44.8
94,8,17,243.3,206.0,37.3
94,9,16,237.9,201.1,36.8
94,10,16,232.0,194.3,37.8
94,11,16,195.1,156.6,38.5
94,12,16,252.4,208.7,43.6
94,13,16,261.7,216.8,44.9
94,14,16,235.2,191.9,43.3
94,15,17,262.8,226.4,36.4
94,16,16,242.2,204.0,38.2
94,17,17,269.4,232.0,37.5
94,18,17,250.7,213.3,37.4
94,19,16,247.8,201.5,46.3
94,20,16,245.4,206.5,39.0
94,21,16,254.2,210.9,43.3
94,22,16,246.2,206.3,39.9
94,23,16,235.3,197.1,38.2
94,24,17,276.4,231.4,45.1
94,25,16,233.9,192.5,41.4
94,26,16,221.7,184.7,37.0
94,27,16,231.3,192.9,38.4
94,28,17,262.7,216.2,46.5
94,29,16,249.2,204.3,44.9
94,30,16,229.6,191.7,37.9
94,31,16,224.3,187.9,36.4
94,32,16,267.7,228.1,39.7
94,33,16,235.1,187.4,47.7
94,34,16,243.8,208.0,35.9
94,35,16,247.2,208.9,38.3
94,36,17,268.0,221.7,46.3
94,37,16,248.7,203.5,45.2
94,38,17,275.3,236.9,38.4
94,39,16,216.4,178.3,38.1
94,40,16,264.5,219.4,45.1
94,41,16,246.4,207.1,39.3
94,42,16,235.1,195.7,39.4
94,43,16,246.1,204.8,41.2
94,44,16,227.3,188.8,38.5
94,45,17,248.4,211.2,37.3
94,46,16,231.7,194.5,37.2
94,47,16,225.7,183.9,41.8
94,48,17,253.8,216.2,37.6
94,49,16,214.6,173.3,41.2
94,50,6,41.3,27.9,13.4
95,0,16,263.7,225.9,37.9
95,1,16,270.3,227.1,43.2
95,2,16,255.9,216.7,39.3
95,3,16,254.1,216.7,37.4
95,4,16,239.7,192.6,47.1
95,5,16,240.2,196.7,43.5
95,6,16,236.7,199.7,36.9
95,7,16,264.5,222.3,42.2
95,8,16,254.8,215.5,39.3
95,9,16,231.2,191.6,39.5
95,10,16,237.6,200.7,36.9
95,11,17,260.2,222.8,37.3
95,12,16,234.9,198.1,36.8
95,13,16,248.9,210.9,38.0
95,14,16,239.3,200.3,39.0
95,15,16,240.1,201.9,38.2
95,16,17,266.8,224.0,42.8
95,17,16,233.0,195.0,38.0
95,18,16,250.3,212.0,38.3
95,19,17,266.8,228.2,38.6
95,20,17,271.0,225.2,45.8
95,21,17,257.2,220.5,36.7
95,22,16,259.3,215.0,44.3
95,23,16,252.4,212.7,39.6
95,24,16,244.7,207.3,37.5
95,25,16,251.4,205.3,46.1
95,26,16,228.1,191.6,36.6
95,27,17,267.5,228.7,38.8
95,28,16,230.6,185.6,45.0
95,29,16,232.9,195.2,37.7
95,30,16,253.3,206.8,46.5
95,31,17,273.4,233.4,40.0
95,32,17,276.4,230.8,45.6
95,33,16,233.4,196.5,36.9
95,34,17,279.6,241.7,37.9
95,35,16,223.1,184.2,38.8
95,36,17,289.8,252.4,37.4
95,37,17,267.7,232.1,35.6
95,38,16,256.1,217.1,39.0
95,39,16,244.8,204.7,40.1
95,40,17,283.6,240.6,43.0
95,41,17,258.7,222.8,35.9
95,42,16,253.0,208.8,44.2
95,43,17,266.8,229.9,36.9
95,44,16,213.3,174.8,38.6
95,45,17,290.3,243.7,46.6
95,46,17,261.1,222.7,38.4
95,47,16,267.3,223.5,43.7
95,48,17,256.3,217.7,38.6
95,49,16,231.8,188.9,43.0
95,50,16,246.0,207.7,38.2
96,0,16,234.7,198.1,36.6
96,1,16,246.9,208.9,38.0
96,2,17,264.7,228.4,36.4
96,3,16,257.4,215.2,42.2
96,4,16,227.1,186.9,40.3
96,5,16,230.9,192.9,38.0
96,6,16,245.9,209.0,36.9
96,7,16,251.8,211.7,40.1
96,8,16,247.9,204.4,43.5
96,9,16,233.4,195.6,37.8
96,10,16,224.1,188.0,36.1
96,11,17,266.8,223.7,43.1
96,12,16,264.5,217.7,46.8
96,13,17,267.8,223.7,44.1
96,14,17,270.1,225.1,45.1
96,15,16,247.9,210.8,37.1
96,16,16,256.4,208.2,48.2
96,17,16,234.9,196.0,38.9
96,18,17,258.1,219.9,38.2
96,19,16,247.9,210.9,37.0
96,20,16,210.4,174.2,36.2
96,21,17,255.8,218.8,37.0
96,22,17,265.3,225.7,39.6
96,23,16,247.4,207.2,40.2
96,24,16,219.7,181.1,38.6
96,25,16,248.5,211.9,36.6
96,26,16,241.4,204.2,37.2
96,27,16,224.9,187.5,37.4
96,28,16,244.4,200.7,43.7
96,29,16,231.1,194.3,36.8
96,30,16,248.9,210.0,39.0
96,31,16,241.3,205.0,36.4
96,32,16,275.9,230.4,45.5
96,33,17,269.1,231.3,37.8
96,34,17,257.8,221.0,36.8
96,35,16,232.1,193.2,38.9
96,36,16,245.3,201.2,44.1
96,37,17,274.7,231.5,43.2
96,38,16,239.0,193.4,45.7
96,39,16,223.2,186.8,36.4
96,40,16,239.3,194.7,44.6
96,41,17,256.8,220.3,36.5
96,42,16,266.8,223.8,43.0
96,43,16,266.1,228.6,37.5
96,44,16,215.4,176.7,38.7
96,45,16,269.7,229.2,40.5
96,46,16,237.0,198.7,38.3
96,47,16,253.7,216.9,36.8
96,48,16,246.7,209.3,37.3
96,49,17,282.6,234.6,48.0
96,50,16,251.7,205.2,46.5
97,0,16,228.6,188.4,40.3
97,1,16,264.9,225.9,39.0
97,2,16,234.4,194.8,39.5
97,3,16,235.0,197.9,37.1
97,4,17,254.3,217.5,36.8
97,5,17,250.5,212.8,37.7
97,6,16,239.9,202.8,37.1
97,7,17,267.6,229.0,38.7
97,8,16,217.8,179.9,37.9
97,9,16,227.4,191.1,36.4
97,10,16,232.2,193.7,38.5
97,11,16,236.3,193.6,42.7
97,12,16,206.3,169.9,36.5
97,13,16,251.6,207.5,44.1
97,14,16,255.3,212.8,42.5
97,15,16,218.8,182.7,36.2
97,16,16,240.8,198.2,42.6
97,17,16,229.4,186.6,42.8
97,18,16,248.3,210.3,38.0
97,19,17,279.9,240.2,39.7
97,20,16,228.8,192.2,36.6
97,21,16,260.9,216.9,44.0
97,22,17,270.8,227.1,43.7
97,23,16,232.4,188.0,44.4
97,24,16,255.1,211.8,43.3
97,25,16,255.3,212.0,43.3
97,26,16,199.3,163.3,36.0
97,27,16,226.8,186.4,40.4
97,28,16,242.1,203.3,38.8
97,29,17,270.7,223.7,46.9
97,30,16,247.4,210.9,36.4
97,31,17,264.5,219.5,45.1
97,32,16,245.7,205.9,39.8
97,33,17,272.2,232.7,39.5
97,34,16,235.3,196.0,39.4
97,35,16,223.0,185.3,37.7
97,36,16,251.9,214.9,37.0
97,37,16,208.7,171.4,37.3
97,38,16,241.2,201.0,40.3
97,39,16,247.5,206.6,40.9
97,40,17,246.1,208.9,37.2
97,41,16,276.2,230.0,46.2
97,42,17,278.0,229.1,49.0
97,43,16,235.4,191.4,44.0
97,44,17,291.4,249.9,41.5
97,45,17,257.4,217.3,40.1
97,46,17,263.9,220.3,43.6
97,47,16,243.3,196.0,47.3
97,48,16,227.6,190.9,36.7
97,49,16,240.2,196.6,43.6
97,50,16,208.1,162.5,45.6
98,0,16,233.0,196.6,36.4
98,1,16,258.9,216.1,42.9
98,2,16,246.0,202.9,43.0
98,3,16,229.4,191.2,38.2
98,4,17,263.9,217.3,46.6
98,5,16,231.3,188.0,43.3
98,6,16,242.4,204.1,38.3
98,7,16,236.4,198.4,38.0
98,8,16,227.7,190.6,37.1
98,9,16,236.3,198.6,37.8
98,10,17,270.6,229.5,41.1
98,11,16,232.9,193.7,39.2
98,12,16,221.3,180.1,41.3
98,13,16,254.5,209.7,44.8
98,14,16,250.2,211.5,38.7
98,15,16,225.6,187.6,38.0
98,16,17,267.2,228.4,38.8
98,17,16,245.9,207.0,38.9
98,18,16,258.9,219.8,39.1
98,19,17,267.1,219.7,47.4
98,20,16,242.6,198.4,44.2
98,21,17,255.4,216.8,38.5
98,22,17,265.1,217.9,47.2
98,23,16,270.1,222.9,47.2
98,24,16,234.1,193.8,40.3
98,25,17,257.5,221.3,36.2
98,26,17,272.5,228.3,44.2
98,27,16,246.5,209.2,37.3
98,28,16,224.6,184.5,40.1
98,29,16,249.8,210.8,39.0
98,30,16,246.8,203.0,43.8
98,31,17,245.3,208.7,36.6
98,32,17,266.3,225.6,40.7
98,33,16,244.5,203.0,41.5
98,34,16,228.7,193.3,35.4
98,35,16,245.8,208.0,37.9
98,36,16,263.2,217.0,46.1
98,37,16,240.9,197.1,43.8
98,38,16,243.6,207.3,36.3
98,39,16,241.4,197.3,44.2
98,40,17,242.4,204.7,37.7
98,41,16,257.8,212.2,45.5
98,42,16,243.7,203.4,40.3
98,43,16,225.2,181.7,43.5
98,44,16,250.4,212.5,38.0
98,45,16,244.1,206.0,38.1
98,46,16,251.4,211.6,39.7
98,47,16,243.9,195.8,48.2
98,48,16,229.7,194.1,35.6
98,49,16,241.9,205.1,36.9
98,50,16,236.3,192.6,43.7
99,0,16,256.2,210.4,45.8
99,1,18,284.6,242.7,42.0
99,2,16,260.2,215.4,44.8
99,3,16,222.5,183.3,39.2
99,4,17,253.7,209.7,44.0
99,5,17,258.2,221.5,36.7
99,6,16,254.8,217.3,37.5
99,7,16,239.6,194.5,45.2
99,8,16,219.5,182.8,36.7
99,9,16,233.4,188.6,44.9
99,10,16,244.8,208.5,36.3
99,11,16,237.3,198.8,38.5
99,12,17,263.8,223.6,40.2
99,13,16,228.3,185.2,43.2
99,14,16,267.7,224.8,42.9
99,15,16,227.1,182.4,44.6
99,16,17,269.2,226.0,43.2
99,17,16,244.0,205.3,38.7
99,18,16,251.5,216.2,35.3
99,19,17,276.3,236.0,40.3
99,20,16,251.8,207.6,44.2
99,21,16,244.4,200.1,44.4
99,22,16,261.1,222.2,38.9
99,23,17,272.7,234.6,38.1
99,24,17,258.2,220.5,37.8
99,25,16,237.8,200.9,36.9
99,26,16,226.0,188.1,37.9
99,27,16,236.0,198.1,37.8
99,28,16,226.2,188.1,38.1
99,29,16,248.8,211.8,37.0
99,30,16,249.6,211.8,37.8
99,31,17,274.2,229.4,44.8
99,32,16,246.8,208.7,38.1
99,33,17,269.5,227.2,42.3
99,34,16,227.4,188.4,39.0
99,35,17,272.4,234.1,38.3
99,36,16,231.3,186.7,44.6
99,37,16,249.6,210.8,38.8
99,38,16,240.4,198.4,42.1
99,39,16,247.9,206.2,41.7
99,40,17,247.2,200.5,46.7
99,41,17,285.0,242.7,42.3
99,42,16,244.0,201.1,42.9
99,43,16,253.9,217.1,36.9
99,44,16,278.0,231.1,46.9
99,45,16,258.5,218.9,39.6
99,46,16,251.1,211.4,39.7
99,47,17,276.4,238.0,38.4
99,48,16,236.3,199.4,36.9
99,49,17,263.9,220.1,43.8
99,50,16,241.1,204.2,36.9
